//Input. Needs to be first e.g [I] replaced by click or tap,
Spirit of the Forest Ability,Лесной дух
Ultraboost Ability,Ультраусилитель
Dark Knight Ability,Тёмный сдвиг
Dark Champion Ability,Тёмный сдвиг
Door Gunner Ability,Стрелок на лету
SearchText,Поиск...
DartlingGunnerLockedIn,Заперт!
TowerEffectAllMonkeysPlacementUpgradesGhostsName,Призрачные эффекты размещения и улучшения
TowerEffectAllMonkeysPlacementUpgradesGhostsShortName,Призрачный эффект улучшения
TowerEffectAllMonkeysPlacementUpgradesGhostsDescription,Придаст каждому размещению и улучшению обезьяны потусторонний эффект.
BloonsAllBloonsPopsBonesName,Костяной эффект пробивания
BloonsAllBloonsPopsBonesShortName,Костяной эффект пробивания
BloonsAllBloonsPopsBonesDescription,"Шаранатомы хотят знать, есть ли у шаров кости! Временный коллекционный предмет!"
OdysseyThemeBloonRush,Натиск шаров
OdysseyThemeSpecificBloonRush,Натиск шаров: {0}
OdysseyThemeMegaBloon,Мега-{0}
OdysseyThemeRoundMashUp,Набор раундов
OdysseyThemeRoundMixUp,Перемешивание раундов
OdysseyThemeEntryMixUp,Перемешивание входов
OdysseyStars,Звёзды
DisableNudgeMode,Отключить режим пробуждения
More Pops To Open,пробиваний до открытия!
Most Pops Tip,"Больше пробиваний в средних, сложных и свободных играх!"
btd6_churchillbundle,Геройский набор
btd6_churchillbundle Description,• Герой\n• Облик героя\n• Анимация размещения\n• Аватар
btd6_ezilibundle,Геройский набор
btd6_ezilibundle Description,• Герой\n• Облик героя\n• Питомец героя\n• Аватар
btd6_benjaminbundle,Геройский набор
btd6_benjaminbundle Description,• Герой\n• Облик героя\n• Анимация размещения\n• Аватар
btd6_patfustybundle,Геройский набор
btd6_patfustybundle Description,• Герой\n• Облик героя\n• Питомец героя\n• Аватар
Red,Красный
Blue,Синий
Green,Зелёный
Yellow,Жёлтый
Pink,Розовый
Purple,Фиолетовый
Lead,Свинец
Black,Чёрный
White,Белый
Zebra,Зебра
Rainbow,Радуга
Ceramic,Керамика
MOAB,MOAB
BFB,BFB
ZOMG,ZOMG
DDT,DDT
BAD,BAD
Insta Monkey Collection,Коллекция мгновенных обезьян
Most Experienced Monkey,Самая опытная обезьяна
Most Experienced Monkey Xp,Опыт самой опытной обезьяны
Collection Chests Opened,Открыто коллекционных сундуков
btd6_moremoneypack_sale,Скидка на набор «Больше денег»!
btd6_moremoneypack_sale Description,"Всё для быстрого заработка: 20 пополнений счёта, 5 обезьян-фермеров и 5 процветаний! Со скидкой недолго."
EditorRegrowSpeed,Скорость роста
HeroBundle,Геройский набор
GetItAllNow,Всё и сразу!
PlacementAnimation,Анимация размещения
XFactor,Икс-фактор
Skates,Коньки
DartlingGunner Short Description,Военная обезьяна
btd6_starterheroskinbundle Description,• 2 облика Квинси\n\n• 2 облика Гвен\n\n• 2 облика Ударника\n\n• 2 облика Обина
btd6_starterheroskinbundle,Меганабор
ObynMountainGuardianSkinName,Облик Горного стража
ObynMountainGuardianSkinDescription,Горные духи пробуждаются.
HeroesPatPetPenguinName,Питомец «Пингвин снеговика Фасти»
HeroesPatPetPenguinShortName,Питомец «Пингвин снеговика»
HeroesPatPetPenguinDescription,"Пингвины — лучшие друзья снеговика! Но вот этот, кажется, что-то задумал... Только для снеговика Фасти. Коллекционный предмет, временно в наличии!"
HeroesAdmiralBrickellPetParrotName,Питомец «Попугай Брикелл»
HeroesAdmiralBrickellPetParrotShortName,Попугай Брикелл
HeroesAdmiralBrickellPetParrotDescription,"Гва-ак! Шары летят, шары летят! Только для грозной пиратки Брикелл."
TowerPetMonkeyVillageElfName,Питомец «Эльф обезьяньей деревни»
TowerPetMonkeyVillageElfShortName,Деревенский эльф
TowerPetMonkeyVillageElfDescription,"Как эльф на полке, только мохнатый и с хвостом. Любит оставлять «подарочки» в деревне. Коллекционный предмет, временно в наличии!"
TowerEffectAllMonkeysPlacementUpgradesPresentsName,Дарит эффекты размещения и улучшения
TowerEffectAllMonkeysPlacementUpgradesPresentsShortName,Дарит эффекты улучшения
TowerEffectAllMonkeysPlacementUpgradesPresentsDescription,"Когда улучшения взрываются подарками, каждый день как Новый год! Коллекционный предмет, временно в наличии!"
TowerProjectileBoomerangCandyCaneName,Конфеты обезьяны с бумерангами
TowerProjectileBoomerangCandyCaneShortName,Конфетные бумеранги
TowerProjectileBoomerangCandyCaneDescription,"Пробивайте шары сладкими конфетами! Коллекционный предмет, временно в наличии!"
BloonsAllBloonsSantaHatsName,Шапки Санты
BloonsAllBloonsSantaHatsShortName,Шапки Санты
BloonsAllBloonsSantaHatsDescription,"Шары и шапки Санты — кошмар или лучший в мире подарок? Коллекционный предмет, временно в наличии!"
BloonsAllBloonsRudolphNoseName,Наклейка «Красный нос»
BloonsAllBloonsRudolphNoseShortName,Красный нос
BloonsAllBloonsRudolphNoseDescription,"Украсьте MOAB красными носами, освещающими путь остальным шарам! Коллекционный предмет, временно в наличии!"
BloonsAllBloonsPopsSnowflakesName,Снежный эффект пробивания
BloonsAllBloonsPopsSnowflakesShortName,Снежный эффект пробивания
BloonsAllBloonsPopsSnowflakesDescription,"Пробейте шар, и закружатся снежинки!"
BloonsMOABSkinGlacierName,Замороженные MOAB
BloonsMOABSkinGlacierShortName,Замороженные MOAB
BloonsMOABSkinGlacierDescription,Пещерная обезьяна предупреждает остальных обезьян. Идут большие шары. Большие шары заморожены. Пещерная обезьяна проголодалась. Бананы есть?
CoopEmoteAnimationHappyHolidaysName,Сообщение «С праздником!»
CoopEmoteAnimationHappyHolidaysShortName,С праздником!
CoopEmoteAnimationHappyHolidaysDescription,"Поздравьте всех с зимними праздниками! Коллекционный предмет, в наличии временно!"
CoopEmoteAnimationCelebrationName,Праздничный знак
CoopEmoteAnimationCelebrationShortName,Праздник
CoopEmoteAnimationCelebrationDescription,Отсчитайте последние секунды старого года и пообещайте поставить личный рекорд в новом году!
CoopEmoteAnimationFacepalmName,Знак «Фейспалм»
CoopEmoteAnimationFacepalmShortName,Фейспалм
CoopEmoteAnimationFacepalmDescription,Бен не делится деньгами? Квинси не попадает по шарам из лука? Фейспалмы Эзили всегда кстати!
GameUIPowerSkinBaubleMineName,Пользовательская способность: ёлочная мина
GameUIPowerSkinBaubleMineShortName,Ёлочная мина
GameUIPowerSkinBaubleMineDescription,"Взорвите MOAB и нарядите ёлку! Коллекционный предмет, временно в наличии!"
GameUIPowerSkinRetroTechbotName,Пользовательская способность: ретротехбот
GameUIPowerSkinRetroTechbotShortName,Ретротехбот
GameUIPowerSkinRetroTechbotDescription,"Суперстильный ретротехбот поможет всегда быть на пике активированных способностей. Батарейки продаются отдельно. Коллекционный предмет, временно в наличии!"
GameUIPowerSkinIcebergPontoonName,Пользовательская способность: айсберг-понтон
GameUIPowerSkinIcebergPontoonShortName,Айсберг-понтон
GameUIPowerSkinIcebergPontoonDescription,О прохладный айсберг-понтон разобьются все шары.
GameUIProfileAvatar27Name,Пользовательский аватар: Обезьяна-ас
GameUIProfileAvatar27ShortName,Аватар обезьяны-аса
GameUIProfileAvatar27Description,Обезьяна-ас спешит на помощь! Установите этот славный аватар и повелевайте небом!
GameUIProfileAvatar28Name,Пользовательский аватар: дротикомёт
GameUIProfileAvatar28ShortName,Аватар дротикомёта
GameUIProfileAvatar28Description,"В дополнение к обезьяньей башне появился и аватар! Покажите, как сильно вы любите этого старого пробивателя шаров!"
GameUIProfileAvatar29Name,Пользовательский аватар: зимний ниндзя
GameUIProfileAvatar29ShortName,Аватар зимнего ниндзя
GameUIProfileAvatar29Description,"Ледяной аватар ниндзя поможет подготовиться к праздникам. Коллекционный предмет, временно в наличии!"
GameUIProfileAvatar30Name,Пользовательский аватар: праздничная Патч
GameUIProfileAvatar30ShortName,Аватар праздничной Патч
GameUIProfileAvatar30Description,"У Патч сообщение для вас: с Новым годом и Рождеством! Коллекционный предмет, временно в наличии!"
RecurringRangs,Повторные бумеранги
RecurringRangsDescription,"Бумеранги, вернувшиеся к обезьяне с бумерангами, полетят второй раз."
FirstLastLineOfDefense,Первая последняя линия обороны
FirstLastLineOfDefenseDescription,Стоимость первого шипового завода для каждой игры снижается на $150.
FlankingManeuvers,Обходы
FlankingManeuversDescription,"Снайпер, подводник и обезьяна-флибустьер атакуют на 10% быстрее, когда их приоритет цели последний."
EmergencyUnlock,Срочная разблокировка
EmergencyUnlockDescription,Применяемая способность: разблокирует закрытые дротикомёты и ненадолго ускоряет их повороты.
GorgonStorm,Горгошторм
GorgonStormDescription,Ракетный дождь «Гидра» ненадолго оглушает повреждённые шары.
CrossTheStreams,Пересечение потока
CrossTheStreamsDescription,"Там, где плазменные или смертельные лучи пересекают трассу, ненадолго появляются плазменные лужи."
MonkeysTogetherStrong,Обезьяны вместе — сила
MonkeysTogetherStrongDescription,Герои получают на 5% больше опыта за каждого размещённого героя.
GrandPrixSpree,Серия Гран-при
GrandPrixSpreeDescription,За вход на гонки нужно на 10% меньше обезьяно-денег.
ChallengeBrowser,Браузер испытаний
Trending,Горячие
Casual,Лёгкие
Newest,Новые
Expert,Экспертные
MostLiked,Популярные
Favorites,Избранные
Played,Сыгранные
MyChallenges,Мои испытания
ChallengeName,Название испытания
Creator,Создатель
Likes,Лайки
WinPercent,Победы (%)
Create,Создать
PageXofY,Страница {0} из {1}
ChallengeInfo,Об испытании:
TimeUploaded,Когда загружено
Last24Hours,Последние 24 часа
LastWeek,Прошлая неделя
LastMonth,Прошлый месяц
AllTime,Всё время
NoChallengesFound,Испытаний не найдено
Shared,Опубликовано
DeleteThisSave,Удалить сохранение?
DeleteThisChallenge,Удалить испытание навсегда?
ShareAgainIn,До новой публикации:
ShareAgainExplanation,"Опубликовать снова можно по истечении таймера. Чтобы опубликовать испытание, его нужно пройти."
MySavedGames,Мои сохранённые игры
ConfirmShare,Опубликовать? Материал появится в браузере испытаний через несколько минут.
Custom,Пользовательское
ChallengeSearch,Поиск/код испытания...
IncludeOldVersions,Включить старые версии
Achievement 107 Name,"Игрок один, готовы?"
Achievement 107 Description,Проведите и выиграйте 10 совместных игр.
Achievement 108 Name,Крушение титанов
Achievement 108 Description,Лишите укреплённые DDT укреплений 3000 раз.
Achievement 109 Name,А-ля код
Achievement 109 Description,Разместите испытание в браузере материалов.
Achievement 110 Name,Передаривание
Achievement 110 Description,Пробейте 1 000 000 шаров дротикомётами.
Achievement 111 Name,Купонное безумие
Achievement 111 Description,Потратьте 50 или больше трофеев в магазине трофеев
Achievement 112 Name,Мгновенное благо
Achievement 112 Description,Используйте мгновенную обезьяну 5-го класса. ВНИМАНИЕ: мгновенные обезьяны засчитываются в коллекции даже после использования!
Achievement 113 Name,Мгновенная сотня
Achievement 113 Description,Используйте 100 мгновенных обезьян. ВНИМАНИЕ: мгновенные обезьяны засчитываются в коллекции даже после использования!
Achievement 114 Name,Временно в наличии
Achievement 114 Description,"Купите в магазине трофеев 1 или более товаров, которые в наличии временно."
Achievement 115 Name,Инструменты Дарвину
Achievement 115 Description,Улучшите башни 20 000 раз.
Achievement 116 Name,Упрямая стратегия
Achievement 116 Description,"Если что-то можно сделать, это не значит, что это нужно делать."
ChallengeBrowserDescription,"Проходите, создавайте и оценивайте материалы сообщества!"
VerifiedUser,Проверенный пользователь
TrophyBadgesEmpty,Побеждайте и получайте медали!
,
// External cleaning app (not in binary),
cleaner.oops.title,Ой!
cleaner.oops.message,Выберите годный вариант...
cleaner.warning.title,Продолжить?
cleaner.warning.message,ВНИМАНИЕ: отменить нельзя!
cleaner.title,Удалитель {0}
cleaner.Message,Выберите вариант:
cleaner.RadioButton_CleanAll,Удалить всё
cleaner.RadioButton_Keep,Сохранить настройки и прогресс
cleaner.RadioButton_CleanSelective,Выборочное удаление
cleaner.CheckBox_Preferences,Предпочтения
cleaner.CheckBox_Progress,Прогресс
cleaner.Button_Run,Продолжить
cleaner.Button_Exit,Выход
cleaner.allDone,Готово!
// External cleaning lines complete,
,
ChallengeBrowserError,Ошибка при загрузке браузера материалов
OverwriteChallengeBrowserText,Самое старое сохранение будет перезаписано. Продолжить?
OverwriteChallengeBrowserHeader,Перезаписать сохранение?
GameUIMusicTrackMusicJingleBloonsName,Музыкальный автомат: «Зимние шары»
GameUIMusicTrackMusicJingleBloonsShortName,Зимние шары
GameUIMusicTrackMusicJingleBloonsDescription,Новая праздничная мелодия со звенящими колокольчиками!\nМузыку можно включить в музыкальном автомате в настройках главного меню.
Favorite,Избранное
FasterRegen,Регенерация ускорена
SlowerRegen,Регенерация замедлена
NewTower,Новая башня
MapUnlockTutorHeader,Открытие карт
MapUnlockTutorBody,"Чтобы открыть карту, нужно впервые пройти карту предыдущей сложности:\n\n• начальные карты открывают средние;\n• средние карты открывают продвинутые;\n• продвинутые карты открывают экспертные."
HideCompleted,Скрыть пройденное
Ravine,Лощина
GameUIProfileAvatar31Name,Пользовательский аватар: ниндзя кабуки
GameUIProfileAvatar31ShortName,Аватар ниндзя кабуки
GameUIProfileAvatar31Description,У обезьяны-ниндзя лучший грим кумадори!
GameUIProfileAvatar32Name,Пользовательский аватар: вертолётчик
GameUIProfileAvatar32ShortName,Аватар вертолётчика
GameUIProfileAvatar32Description,В небо! Вертолётчик мил и умел.
BloonsAllBloonsTruckerHatsName,Шапки дальнобойщиков
BloonsAllBloonsTruckerHatsShortName,Шапки дальнобойщиков
BloonsAllBloonsTruckerHatsDescription,Эти шары полетят далеко! Счастливого пути!
BloonsAllBloonsPopsPowName,Эффект пробивания «Пыщь»
BloonsAllBloonsPopsPowShortName,Эффект пробивания «Пыщь»
BloonsAllBloonsPopsPowDescription,Пыщь! Бам! Бах! Пробивайте шары с новой красивой анимацией.
BloonsBFBSkinLanternName,BFB-фонарь
BloonsBFBSkinLanternShortName,BFB-фонарь
BloonsBFBSkinLanternDescription,"Новый облик BFB принесёт на поле боя удачу, процветание и свет."
TowerProjectileSpikeFactoryPineapplesName,Ананасный шиповой завод
TowerProjectileSpikeFactoryPineapplesShortName,Ананасный шиповой завод
TowerProjectileSpikeFactoryPineapplesDescription,"Что шипастее шипа? Разумеется, ананас! Пробиваем шары со вкусом! Только для шипованных ядер."
GameUIMusicTrackMusicBMCStreetPartyName,Музыкальный автомат: «Уличная вечеринка» BMC
GameUIMusicTrackMusicBMCStreetPartyShortName,«Уличная вечеринка» BMC
GameUIMusicTrackMusicBMCStreetPartyDescription,По многочисленным просьбам «Уличная вечеринка» в исполнении Bloons Monkey City вернулась!
FirstTimeContinue,"О нет! Шары прорвались! Сейчас можете продолжить бесплатно, но потом придётся платить обезьяно-деньги."
Follow,Подписаться
Unfollow,Отписаться
Following,Подписка
Primary Knowledge,Основное знание
Military Knowledge,Военное знание
Magic Knowledge,Магическое знание
Support Knowledge,Поддерживающее знание
Heroes Knowledge,Геройское знание
Powers Knowledge,Силовое знание
Block followers,Заблокировать подписчиков
Unblock followers,Разблокировать подписчиков
Followers,Подписчики
Submitted Challenges,Опубликованные испытания
TurnOnNotificationsCreator,Включить уведомления об этом авторе?
TurnOffNotificationsCreator,Выключить уведомления об этом авторе?
TargetingOptionFirstTimePopup,Иногда в сложном раунде может помочь смена прицела!
et_challengefreeplaytitle,Свободные испытания!
et_challengefreeplaydescription,"Режим свободной игры для испытаний. Можете играть дальше, но опыта и наград не получите."
GameServicesBlockedText,"Что-то блокирует доступ к нашим игровым службам, и это может повлиять на игру. Отключите блокирующую службу, чтобы не было проблем с игрой. Дополнительные сведения: https://ninja.kiwi/btd6_network"
DoubleCashDisabled,Удвоение денег отключено
UnableToAccessDomain,{0}: нет доступа. Отключите блокирующую службу и попробуйте снова.
Custom Rounds,Пользовательские раунды
Warning,Внимание!
Player Completion Rate,Процент прохождения игроком
Win Rate,Процент побед
HeroesBenjaminPlacementMatrixName,Размещение и улучшение матричного Бенджамина
HeroesBenjaminPlacementMatrixShortName,Матричный Бенджамин
HeroesBenjaminPlacementMatrixDescription,"Ого, я знаю кунг-фу! Только для оригинального Бенджамина."
HeroesObynPetBunnyName,Питомец: кролик Обина
HeroesObynPetBunnyShortName,Питомец: кролик Обина
HeroesObynPetBunnyDescription,"Милый кролик — один из лучших друзей Обина. Только для оригинального Обина. Коллекционный предмет, временно в наличии!"
TowerProjectileDartlingEasterEggsName,Пасхальные яичные снаряды дротикомёта
TowerProjectileDartlingEasterEggsShortName,Пасхальные яйца дротикомёта
TowerProjectileDartlingEasterEggsDescription,"Заряжайте шоколад и стреляйте! Только для картечи и ракет. Коллекционный предмет, временно в наличии!"
TowerPetNinjaMonkeyKiwiName,Питомец: киви обезьяны-ниндзя
TowerPetNinjaMonkeyKiwiShortName,Питомец: киви ниндзя
TowerPetNinjaMonkeyKiwiDescription,"Смелая нелетающая птица киви, благороднейший помощник обезьяны-ниндзя."
BloonsMOABSkinChocolateName,MOAB «Шоколадное яйцо»
BloonsMOABSkinChocolateShortName,Шоколадный MOAB
BloonsMOABSkinChocolateDescription,"Покрыт шоколадом, но внутри 4 керамических шара! Коллекционный предмет, временно в наличии!"
BloonsBFBSkinChocolateName,BFB «Шоколадное яйцо»
BloonsBFBSkinChocolateShortName,Шоколадный BFB
BloonsBFBSkinChocolateDescription,"Больше очков, если внутри шоколадного BFB окажутся шоколадные MOAB! Коллекционный предмет, временно в наличии!"
BloonsAllBloonsBunnyEarsName,Шары с кроличьими ушами
BloonsAllBloonsBunnyEarsShortName,Шары с кроличьими ушами
BloonsAllBloonsBunnyEarsDescription,"Шары куда милее с кроличьими ушами! Коллекционный предмет, временно в наличии!"
BloonsAllBloonsPopsFlowersName,Цветочный эффект пробивания
BloonsAllBloonsPopsFlowersShortName,Цветочный эффект пробивания
BloonsAllBloonsPopsFlowersDescription,При каждом пробивании происходит цветочный взрыв.
CoopEmoteAnimationPixelMonkeyDanceName,Знак «Танцующая обезьяна»
CoopEmoteAnimationPixelMonkeyDanceShortName,Танцующая обезьяна
CoopEmoteAnimationPixelMonkeyDanceDescription,Пляши до упаду!
CoopEmoteAnimationFlowerBloomName,Знак «Цветущие цветы»
CoopEmoteAnimationFlowerBloomShortName,Цветущие цветы
CoopEmoteAnimationFlowerBloomDescription,"Весна пришла, птицы запели, пчёлы зажужжали, а цветы зацвели!"
GameUIProfileAvatar33Name,Пользовательский аватар: пасхальный Обин
GameUIProfileAvatar33ShortName,Аватар «Пасхальный Обин»
GameUIProfileAvatar33Description,"Обин тоже празднует Пасху! Коллекционный предмет, временно в наличии!"
GameUIProfileAvatar34Name,Пользовательский аватар: Шпилькообезьяна
GameUIProfileAvatar34ShortName,Аватар «Шпилькообезьяна»
GameUIProfileAvatar34Description,Аватар-победитель авторства mutamarkl
GameUIProfileAvatar35Name,Пользовательский аватар: могучий Сентай
GameUIProfileAvatar35ShortName,Аватар «Могучий Сентай»
GameUIProfileAvatar35Description,Аватар-победитель авторства Kuzuyku
GameUIProfileAvatar36Name,Пользовательский аватар: грозный волшебник
GameUIProfileAvatar36ShortName,Аватар «Грозный волшебник»
GameUIProfileAvatar36Description,Аватар-победитель авторства _Concilliabule_
Balance,Равновесие
Blons,Блонс
Latest Save,Последнее сохранение
Sauda,Сауда
Sauda Short Description,Мечница
Sauda Description,С ледяной яростью Сауда разрубит шары своими бритвенно-острыми клинками.
Sauda Level 1 Description,Рубит шары поблизости обоими мечами. Пробивает камуфляж.
Sauda Level 2 Description,Пробивает больше шаров за атаку.
Sauda Level 3 Description,Атака «Прыжок с мечом»: Сауда эффектно подпрыгивает и обрушивается на цель. Пробивает свинец.
Sauda Level 4 Description,Мечи Сауды разрубают 2 слоя шаров.
Sauda Level 5 Description,Сауда атакует быстрее.
Sauda Level 6 Description,Увеличивает дальность и пробивающую силу атаки.
Sauda Level 7 Description,"Сауда ищет слабые места шаров, наносит больше урона остановленным и пробивает замороженные."
Sauda Level 8 Description,Сауда атакует ещё быстрее.
Sauda Level 9 Description,"Кровь шаров: каждым ударом Сауда пробивает по 3 слоя шара и налагает эффект, медленно наносящий периодический урон."
Sauda Level 10 Description,"Рывок с мечами: Сауда пробегает по всей трассе, повреждая шары на своём пути."
Sauda Level 11 Description,"Сауда наносит больше урона шарам, которые замедлены, обездвижены или получают периодический урон от других обезьян."
Sauda Level 12 Description,Атака «Прыжок с мечом» значительно усиливается.
Sauda Level 13 Description,Зачарованные клинки наносят больше урона и позволяют Сауде повреждать все шары.
Sauda Level 14 Description,Сауда атакует ещё быстрее.
Sauda Level 15 Description,"Увеличивает дальность и пробивающую силу атаки, а «Прыжок с мечом» наносит больше урона."
Sauda Level 16 Description,Рывок с мечами наносит намного больше урона.
Sauda Level 17 Description,Мечи Сауды пробивают помногу слоёв за раз.
Sauda Level 18 Description,Мечи Сауды рубят с головокружительной скоростью.
Sauda Level 19 Description,"Зачарованные клинки наносят больше урона растущим, укреплённым и камуфлированным шарам."
Sauda Level 20 Description,"Более мощный рывок с мечами проходит по всем дорожкам трижды, а прыжок с мечом стал сильнее."
SushiBentoBenjaminSkinName,Облик Суши-бенто
SushiBentoBenjaminSkinDescription,Суши в меню! Заказывайте!
Leaping Sword Attack Ability,Атака «Прыжок с мечом»
Leaping Sword Attack Ability Description,Сауда эффектно подпрыгивает и обрушивается на цель. Пробивает свинец.
Sword Charge Ability,Рывок с мечами
Sword Charge Ability Description,"Сауда пробегает по всей трассе, повреждая шары на своём пути."
Playing,Играет: {0}
Solo,Соло
Custom Challenge,Пользовательское испытание
Browsing,Смотрит: {0}
Menues,Меню
Challenges,Испытания
GoldenBloonsPopped,Пробито золотых шаров
ChallengeStats,Статистика испытания
Attempts,Попыток
Wins,Побед
Fails,Поражений
Unique Players,Уникальных игроков
Victorious Players,Игроков-победителей
FirstWinner,Первый победитель
MostRecentWinner,Последний победитель
DiskFullMessage,Диск заполнен. Освободите место и попробуйте снова.
RacePassRemaining,Осталось гонок:
RacePassHeader,Пропуск на гонку
RacePassDescription,"Позволяет сколько угодно раз участвовать в еженедельной гонке!\nБез таймера, без обезьяно-денег, только гонка!"
4RacesPass,Пропуск на 4 гонки
12RacesPass,Пропуск на 12 гонок
ft_goldentitle,Золотые шары
ft_goldendescription,"За пробитый золотой шар полагается больше обезьяно-денег! Пробить его сложно, но, если он сбежит, вы не потеряете жизней.\nЗолотой шар появляется по нескольку раз за игру и меняется с каждым появлением.\nУдачи!"
TapToUnlock,Открыть — [I]
btd6_4racespass Description,Гоняйте сколько хотите в 4 гонках!
btd6_4racespass,Пропуск на 4 гонки
btd6_12racespass Description,Гоняйте сколько хотите в 12 гонках!
btd6_12racespass,Пропуск на 12 гонок
GetHeroBooster,Получить геройский усилитель
IntermediateUnlockText,"Чтобы открыть среднюю карту, один раз пройдите начальную."
AdvancedUnlockText,"Чтобы открыть продвинутую карту, один раз пройдите среднюю."
ExpertUnlockText,"Чтобы открыть экспертную карту, один раз пройдите продвинутую."
HeroesSaudaPetCraneName,"Журавль, питомец Сауды"
HeroesSaudaPetCraneShortName,"Журавль, питомец Сауды"
HeroesSaudaPetCraneDescription,Изящный питомец Сауды научит вас технике журавля! Только для оригинальной Сауды.
HeroesPatFustyPlacementSuperjumpName,Размещение и улучшение Пэта с суперпрыжком
HeroesPatFustyPlacementSuperjumpShortName,Суперпрыжок Пэта
HeroesPatFustyPlacementSuperjumpDescription,"Пэту не терпится обнять шары, поэтому он исполняет суперпрыжок, вступая в бой и при каждом улучшении! Только для оригинального Пэта Фасти."
TowerPetBananaFarmChickenName,Курица банановой фермы
TowerPetBananaFarmChickenShortName,Фермерская курица
TowerPetBananaFarmChickenDescription,Что за ферма без кур?! Зачем куры? А как же без них? Ко-ко-ко!
TowerPropMonkeyVillageBrazilFlagName,Бразильский флаг обезьяньей деревни
TowerPropMonkeyVillageBrazilFlagShortName,Деревенский бразильский флаг
TowerPropMonkeyVillageBrazilFlagDescription,"ГО-О-О-О-ОЛ!!! Поболейте за Бразилию, подняв её флаг в обезьяньей деревне. Отображается при всех улучшениях."
TowerPropMonkeyVillageUSAFlagName,Американский флаг обезьяньей деревни
TowerPropMonkeyVillageUSAFlagShortName,Деревенский американский флаг
TowerPropMonkeyVillageUSAFlagDescription,Штаты! Штаты! Поднимите в обезьяньей деревне гордый американский флаг. Отображается при всех улучшениях.
BloonsAllBloonsPopsPewpewName,Эффект пробивания «Пиу-пиу»
BloonsAllBloonsPopsPewpewShortName,Эффект пробивания «Пиу-пиу»
BloonsAllBloonsPopsPewpewDescription,"Вы просто обязаны купить это прямо сейчас, и да пребудет с вами сила! Редчайший коллекционный товар, в наличии временно!"
BloonsMOABSkinBtd4RetroName,Ретро-MOAB из BTD4
BloonsMOABSkinBtd4RetroShortName,Ретро-MOAB
BloonsMOABSkinBtd4RetroDescription,"Ах, ностальгия... Наденьте розовые очки и взгляните на MOAB ранней модели."
BloonsBFBSkinBtd4RetroName,Ретро-BFB из BTD4
BloonsBFBSkinBtd4RetroShortName,Ретро-BFB
BloonsBFBSkinBtd4RetroDescription,Настоящий олдскул! Когда-то он был самым большим в небе.
CoopEmoteAnimationTrophyName,Знак «Приз победителю»
CoopEmoteAnimationTrophyShortName,Приз победителю
CoopEmoteAnimationTrophyDescription,Открывайте шампанское и отпразднуйте победу с блестящим призом!
CoopEmoteAnimationPlayerNumbersName,Знак «Номер игрока»
CoopEmoteAnimationPlayerNumbersShortName,Номер игрока
CoopEmoteAnimationPlayerNumbersDescription,Удобные для общения номера игроков. Не обижайте игрока 3!
GameUIProfileAvatar37Name,Пользовательский аватар: крутая Сауда
GameUIProfileAvatar37ShortName,Аватар крутой Сауды
GameUIProfileAvatar37Description,"Безмолвие, мастерство, точность. Аватар крутой Сауды покажет, что вы за игрок!"
GameUIProfileAvatar38Name,Пользовательский аватар: друг-пингвин
GameUIProfileAvatar38ShortName,Аватар друга-пингвина
GameUIProfileAvatar38Description,Аватар-победитель авторства ReconScoutTeemo
GameUIProfileAvatar39Name,Пользовательский аватар: стрелок Глу
GameUIProfileAvatar39ShortName,Аватар стрелка Глу
GameUIProfileAvatar39Description,Аватар-победитель авторства Cyliia
GameUIPowerSkinLavaLakeName,Пользовательская способность: переносное озеро лавы
GameUIPowerSkinLavaLakeShortName,Переносное озеро лавы
GameUIPowerSkinLavaLakeDescription,Становится жарко! Утопите все свои заботы в озере лавы!
Resort,Курорт
ETnEtienneSkinName,Облик «Инопланетянин»
ETnEtienneSkinDescription,Отведи меня к своему лидеру.
VeteranXP,Ветеранский опыт
GameUIMusicTrackMusicSailsAgain,Sails Again
Leaderboards,Лидеры
Global,Мир
League,Лига
Race,Гонка
Mini-race,Минигонка
NoRaceDataYet,"Чтобы участвовать в минигонке, пройдите гонку!"
Kick,Исключить
MakePublic,Открыть
VeteranLevelsHeader,Ветеранские уровни
VeteranLevelsDescription,"Поздравляем! Вы перешли на максимальный уровень и теперь будете получать ветеранский опыт и переходить на ветеранские уровни. Это будет занимать больше времени и покажет, насколько сильно вы любите пробивать шары!"
LevelCapIncreasedHeader,Максимальный уровень повышен!
LevelCapIncreasedDescription,"Максимальный уровень повышен! Вы продолжите переходить на обычные уровни, пока вновь не достигнете лимита. Но не волнуйтесь: ветеранский опыт и уровни никуда не денутся, и по достижении нового максимального уровня вы снова продолжите расти как ветеран."
Rejoin,Вернуться
GameHasEnded,Игра окончена
SlowInternet,"Подключения нет, или оно слишком медленное."
ErrorRejoining,Ошибка при возвращении
RewardsTopPlacing,Лучшие {0}
LostConnectionRejoin,Соединение прервано. Вернуться в совместную игру?
Rejoining,Возвращение...
PlayerPositionClosed,Место игрока занято
YouFinished,Вы закончили:
BestTime,Лучшее время:
Claim,Получить
PlayerRejoinedGame, снова в игре
PlayerKickedFromGame, больше не в игре
ConfirmKickPlayer,Исключить игрока {0}?
Remove,Исключить
MiniRacesFirstTimeTitle,Минигонки!
