//Input. Needs to be first e.g [I] replaced by click or tap,
Buy Insta Monkeys,Buy Insta Monkeys
,
Mode Clicks,CHIMPS
Mode DoubleMoabHealth,Double Hp MOABs
Mode AlternateBloonsRounds,Alternate Bloons Rounds
Mode Impoppable,Impoppable
Mode HalfStartingCash,Half Starting Cash
Mode MagicOnly,Magic Monkeys Only
Mode HalfCash,Half Cash
,
Requires internet connection,Requires internet connection
Daily chest countdown,Return in {0}h {1}m to claim your next reward!
Daily challenge countdown,Return in {0}h {1}m for the next challenge
,
// Language,
Chinese Simplified,Chinese Simplified
Chinese Traditional,Chinese Traditional
Danish,Danish
Dutch,Dutch
English,English
French,French
German,German
Italian,Italian
Norwegian,Norwegian
Portuguese,Portuguese
Russian,Russian
Spanish,Spanish
Swedish,Swedish
Turkish,Turkish
Korean,Korean
Japanese,Japanese
,
Backup,Backup
Profile,Account
Copyright,© Ninja Kiwi Version {0}
,
IAP Failed AppNotKnown,Unable to purchase. The store reported that the app as unknown.
IAP Failed NoProductsAvailable,Unable to purchase. No products are available for purchase.
IAP Failed PurchasingUnavailable,Unable to purchase. Enable in-App Purchases in device settings to continue.
NaturesWardTotem,Nature's Ward Totem
Natures Ward Totem,Nature's Ward Totem
Max Level Reached,Max Level Reached
Marine,Marine
,
Insta monkey roll,Insta monkey roll
,
// Translated 19/2/2018,
Game Hints,Game Hints
Unavailable,Unavailable
Auto Start,Auto Start
Double Cash Mode,Double Cash Mode
Choose a monkey to unlock,Choose a monkey to unlock
Level up monkeys,{0} Monkeys
Unlock,Unlock
Upgrade Locked,Upgrade Locked
Pause,Pause
Pause Difficulty,{0} Difficulty
Military only,Military only
Activated Abilities,Activated Abilities
Unlock at level,Unlock at level {0}
Restore Purchases,Restore Purchases
,
// NEW TEXT TO TRANSLATE,
,
// First Time Triggers,
ft_regrowbloonstitle,Regrow Bloons 
ft_regrowbloonsdescription,Regrow Bloons! These cute heart-shaped Bloons will regrow back lost layers every couple of seconds.
ft_camobloonstitle,Camo Bloons
ft_camobloonsdescription,IMPORTANT! Camo Bloons can't be affected by your Monkeys unless they have a way to detect them. For example Quincy can at level 5 and Dart Monkeys can with the Enhanced Eyesight upgrade.
ft_leadbloonstitle,Lead Bloons
ft_leadbloonsdescription,Lead Bloons. They are made of metal and so can't be hurt by sharp things. Try bombs.
ft_ceramicbloonstitle,Ceramic Bloons
ft_ceramicbloonsdescription,"Ceramic Bloons are covered in a shell of hardened clay, and take several hits to pop."
ft_moabclassbloonstitle,M.O.A.B. Class Bloons
ft_moabclassbloonsdescription,"Fear the MOAB Bloons! These floating fortresses of fear take loads of hits to pop, and when they do, release Ceramic Bloons."
ft_purplebloonstitle,Purple Bloons
ft_purplebloonsdescription,"Purple Bloons contain 2 Pink Bloons, are fast AND are immune to all energy, fire and plasma type effects."
ft_activatedabilitiestitle,Activated Abilities
ft_activatedabilitiesdescription,You have an Activated Ability! These create powerful temporary effects to help you win. Choose carefully when to use them however as each one has a cooldown before it can be used again.
ft_blackbloonstitle,Black Bloons
ft_blackbloonsdescription,"Black Bloons are small, yet contain 2 Pinks inside them! Also, Black Bloons are immune to explosions."
ft_whitebloonstitle,White Bloons
ft_whitebloonsdescription,"White Bloons are like Black Bloons, but are immune to ice effects."
ft_fortifiedbloonstitle,Fortified Bloons
ft_fortifiedbloonsdescription,What's this? These Bloons have extra armor making them even tougher to pop!
ft_trackremovabletitle,Track Removable
ft_trackremovabledescription,Some tracks have objects that can be removed for a cost. Look for these on certain Intermediate and harder tracks.
ft_autostarttitle,Auto Start
ft_autostartdescription,"Auto start is on, which means each round starts automatically. Change this setting in the Options menu."
ft_bananafarmtitle,Banana Farm
ft_bananafarmdescription,You have a Banana Farm! These farms generate bananas automatically during each round. Convert the bananas into cash by tapping the bananas. Don’t wait too long though - the bananas will spoil if not collected.
ft_powerstitle,Powers
ft_powersdescription,You have a Power! These create powerful temporary effects to help you win but get used up in the process. Choose when to use them wisely!
ft_monkeyknowledgetitle,Monkey Knowledge
ft_monkeyknowledgedescription,You have unlocked the secrets of Monkey Knowledge! Each Knowledge provides permanent benefits to your Monkeys.
ft_sandboxmodetitle,Sandbox Mode
ft_sandboxmodedescription,Dr. Monkey's Bloon simulator is ready! Here you can test out any combination of Monkeys and send Bloons or even specific rounds at them.
ft_ultimatepowertitle,Ultimate Power
ft_ultimatepowerdescription,Tier 5 Monkeys are the most powerful in the game. You can only have one of each path in play at a time.
ft_zomgtitle,Z.O.M.G.
ft_zomgdescription,Surely this is the largest thing the Bloons could possibly send at us? Right...?
ft_badtitle,B.A.D.
ft_baddescription,"This is the Big Airship of Doom. It's big, slow, and incredibly hard to take down."
ft_loginprompttitle,Log in!
ft_loginpromptdescription,Log in to the Ninja Kiwi Cloud to backup your progress!
ft_camoremindertitle,Warning! Camo Bloons!
ft_camoreminderdescription,"More Camo Bloons on the way - you must prepare your defenses! There are lots of ways to pop Camo Bloons, try these upgrades: Dart Monkeys - Enhanced Eyesight or Sniper Monkey - Nightvision Goggles. Look for others with Camo Bloons in the upgrade icons."
ft_upgradesremindertitle,Upgrade Your Monkeys!
ft_upgradesreminderdescription,You have permanently unlocked Monkey Upgrades but still need to apply them to your Monkeys each game. Tap a Monkey now to apply upgrades. 
,
// Every Time Triggers,
et_clickstitle,C.H.I.M.P.S.
et_clicksdescription,"The true test of a BTD master. No Continues, Hearts lost, Income, Monkey Knowledge, Powers or Selling."
et_deflationtitle,Deflation
et_deflationdescription,"Start at round {0} with {1} cash, but you can't earn any more."
et_apopalypsetitle,Apopalypse
et_apopalypsedescription,"Ever increasing Bloon waves, no breaks at the end of each round. How far can you get? \nNote: saved games will start as soon as you select Play."
et_freeplaytitle,Free Play!
et_freeplaydescription,This is free play mode and the rules have changed! Bloons will get stronger and faster the further you go. Keep playing as long as you can!
et_impoppabletitle,Impoppable
et_impoppabledescription,Impoppable will test your Bloon popping skills to the max. Some freeplay rules and difficulty will apply at later rounds. Good luck!
et_halfcashtitle,Half Cash
et_halfcashdescription,"Half starting cash, end of round cash, and all income generation. ALERT: also half from Cash Drop and Continue!"
,
DailyChallengeLocked,Locked: you need to have at least one tower unlocked
,
// IAP Promo Strings - not in-game,
Pile of Monkey Money IAP Promo,3500 MM on sale now!
Vault of Monkey Money IAP Promo,16000 MM on sale now!
Tier 3 Insta-Towers Pack,10 Tier 3 Monkeys on sale now!
,
Continue Round,Round {0}
Continue Saved Game?,Continue Saved Game?
Overwrite save heading,Overwrite save?
Overwrite save details,Playing a new game will replace your existing save game. Are you sure you want to continue?
Time remaining,Time remaining: {0}
Daily challenge completed,Daily challenge completed. Next challenge unlocks in {0} 
Try me in the Next Game!,Try me in the Next Game!
GooglePlay login failed,Failed to login to Google Play. Please check internet connection and login info.
Knowledge unlock tip,You will start earning Monkey Knowledge points from level 30.
Daily challenges unlock at,Daily Challenges and Events unlock at Level {0}
,
,
FriendLiNKLoginRequiredBody,Account required to see Facebook friend scores. 
FriendLiNKLoginRequiredTitle,Login?
FriendLiNKLoginFailed,Failed to login to Facebook. Please check internet connection and login info.
Do It,Do It
Restart?,Restart?
Continue Details,Retry this round with replenished lives and cash.
Restart Details,Are you sure you wish to exit and restart?
Insta-Monkey!,Insta-Monkey!
Power!,Power!
Optimizing,Optimizing...
Task Load Asset Bundles,Downloading New Content
Task Load global scene,Training Monkeys...
Task Get server time,Taking a break...
Task Set up rendering,Inflating Bloons...
Task Set up cameras,Collecting Bananas...
Task Load game model,Preparing Darts...
Task Bake meshes,Trimming the Gardens...
Task Download sku settings,Unleashing Monkey Sun God...
Task Load fonts,Waking the Sun God...
Task Localise,Summoning Heroes...
Loading Step,Step {0} of {1}...
Task failed,failed
downloading,downloading
Waiting for internet connection,waiting for internet connection...
parsing,deciphering
Back up Successful!,Success!
Backing Up Data,Backing Up Data...
Failed to Backup,Failed
Quit Game,Quit Game?
Quit Question,Are you sure you want to exit the game?
Quit Cancel,Cancel
Quit Confirmed,Quit
IAP Failed PurchasingUnavailableAndroid,Log in with your Google account to make a purchase
Gift received,Gift received
Unlocked,Unlocked
Upgrade info,Upgrade Info
Tap and hold,Tap and Hold Upgrade icons to get more info!
iveplayedbefore,I've Played Before
notnow,Not Now
Knowledge Unlock,Unlock Knowledge Now
New Version,New Version
Update now,"The monkeys require awesome new content and fixes. Please update now! If there is no update available, please visit https://ninja.kiwi/btd6_update for help"
Update soon,A new update is available. Grab it now!
keep playing,Keep Playing
playing on another device,Logged In On Another Device
Applies To This Monkey Only,Applies to this Monkey only.
Applies For This Game Only,Applies for this game only.
All Knowledge On,Enable Monkey Knowledge
All Knowledge Off,Enable Monkey Knowledge
Bonus Rewards,Bonus Rewards:
FBFriends,Friends
NewLabel,New
RateGameTitle,Rate Us Now!
RateGameBody,Enjoying the game? Please take a moment and rate us now!
UpdatePanelClose,Close
UpdatePanelUpdate,Update
Advanced Daily Challenge,Advanced Challenge
Max,Max
Bloon Health Increased,Ceramic Health Increased
Bloon Health Decreased,Ceramic Health Decreased
Bloon Speed Increased,Bloon Speed Increased
Bloon Speed Decreased,Bloon Speed Decreased
Monkey Knowledge Disabled,Monkey Knowledge Disabled
No Lives Lost,No Lives Lost
ContinuePrevious,Continue Previous
Monkeys Excluded,Monkeys Excluded
Build Map Object,Build for ${0}
Hero Audio Toggle,Hero Audio
RequiresBananaFarm,Requires Banana Farm
Respec All Monkey Knowledge Button,Respec All Monkey Knowledge
Respec Monkey Knowledge Confirm Title,Respec Monkey Knowledge?
Respec Monkey Knowledge Confirm Body,Resets all Monkey Knowledge so you can reassign all points. Monkey Money spent unlocking a given Knowledge remains invested there.
Respec Button,Respec
Insta Monkeys UI Visibility,Insta Monkeys
CoopQuickMatch,Quick Match
CoopCreateMatch,Create Match
CoopJoinMatch,Join Match
CoopTwoPlayer,2 Players
CoopThreePlayer,3 Players
CoopFourPlayer,4 Players
CoopTitle,Co-Op
CoopLookingForMatch,Looking For Game...
CoopEnterMatchCode,Enter Code:
CoopPlayers,Players:
CoopTrackType,Map Difficulty:
CoopTrackDifficulty,Game Difficulty:
CoopSettings,Settings:
CoopCopyCode,Copy Code
CoopPrivate,Private
CoopPublic,Public
Mode,Game Mode
Ready,Ready!
CoopCalloutTowersPositive,Master Builder
CoopCalloutTowersNegative,Less is More
CoopCalloutPopsPositive,Pop Master
CoopCalloutPopsNegative,Pop Pacifist
CoopCalloutMOABsPositive,Boss Skillz
CoopCalloutMOABsNegative,What MOABs?
CoopCalloutEcoPositive,Monkey Financier
CoopCalloutEcoNegative,No Bananas 4 U
CoopCalloutAbilitiesPositive,Activator
CoopCalloutPowersPositive,Powered Up
CoopCalloutInstasPositive,Insta Winner
CoopMonkeyStar,Monkey Star
CoopStatsTowers,Towers Placed
CoopStatsPops,Pop Count
CoopStatsEco,Cash Generated
CoopStatsMOABs,MOABs Popped
CoopStatsAbilities,Abilities Used
CoopStatsPowers,Powers Used
CoopStatsInstas,Instas Used
TechBot,Tech Bot
EnergisingTotem,Energizing Totem
TechBot Description,"Tech Bot can activate your Abilities for you, as soon as they are ready for optimum efficiency."
EnergisingTotem Description,Let's Energize! This totem will increase attack speed of all Monkeys in range by 25%. Lasts 5 rounds and can be recharged.
Recharge,Recharge
InvalidCode,Please enter a valid code
SearchingForPlayer,Searching for player...
WaitingForPlayer,Waiting for player...
Request,Request $
CyberQuincySkinDescription,"When Quincy was injured by a nefarious DDT, many feared the worst. But Dr. Monkey knew that they had the technology, and that they could rebuild him. He is Quincy, evolved from Quincy."
CyberQuincySkinName,Cyber Quincy Skin
CashRequested,${0} has requested Cash
CashReceived,${0} has sent you ${1} Cash
CountDownTimer,Game starts in...
Achievement 51 Name,Co-operation
Achievement 51 Description,Beat 1 map in Co-op mode
Achievement 52 Name,Four times the fun
Achievement 52 Description,Beat 1 map in 4-player Co-op mode
Achievement 53 Name,Triple threat
Achievement 53 Description,Beat 1 map in 3-player Co-op mode
Achievement 54 Name,Collaborate!
Achievement 54 Description,Have 4 Heroes on screen at once
Achievement 55 Name,When the going gets tough...
Achievement 55 Description,Win 10 games on Hard difficulty in Co-op mode
Achievement 56 Name,Kind Benefactor
Achievement 56 Description,"Give 10,000 Cash in Co-op mode"
Achievement 57 Name,Generous Benefactor
Achievement 57 Description,"Give 50,000 Cash in Co-op mode"
Achievement 58 Name,Monkey Contributor
Achievement 58 Description,"Give 100,000 Cash in Co-op mode"
Achievement 59 Name,Monkey Philanthropist
Achievement 59 Description,"Give 1,000,000 Cash in Co-op mode"
Achievement 60 Name,Powershare
Achievement 60 Description,Use 10 Powers in Co-op mode
Achievement 61 Name,Power overwhelming!
Achievement 61 Description,Use 100 Powers in Co-op mode
Achievement 62 Name,Insta-defense
Achievement 62 Description,Use 5 Insta-Monkeys in Co-op mode
Achievement 63 Name,Co-op Popper
Achievement 63 Description,"Pop 10,000,000 Bloons in Co-op mode"
StaggeredMortarShot,Staggered
TT_TargetSelectedPoint,Set Target
MortarMessage,[I] to set target
RaceEvent,Race Event
TopBadgeRewards,Top Badge Rewards
RaceButton,Race!
RaceRewards,Race Rewards
Leaderboard,Leaderboard
RaceEventTrigger,Timer starts when you press play. Send next rounds early to improve your time but be careful! Race games will not save so try not to quit mid-game. Best time wins on the global leaderboard - good luck!
ScientistGwendolinSkinName,Scientist Gwendolin Skin
ScientistGwendolinSkinDescription,"If my calculations are correct, when this baby hits 1121 degrees centigrade, we're gonna see some serious burnt rubber!"
RaceAgain,Race Again
RaceVictoryText,Great finish! Now try to beat that best time to move up the leaderboard!
RaceNewBestTime,New Best Time!
RaceLeaderboard,Race Leaderboards
RaceCurrentRewards,Current Rewards:
RaceRewardsButton,Rewards
Click & Drop,Click & Drop
Screen Size,Screen Size
Fullscreen,Fullscreen
Moab Health Increased,Moab Health Increased
Moab Health Decreased,Moab Health Decreased
Selling Disabled,Selling Disabled
Powers Disabled,Powers Disabled
No Continues,No Continues
Switching Resolution Body,Switching resolution requires a reload of the game.
Switching Resolution Title,Switching Resolution
RaceEventBanner,Race Event On Now
RaceEventBannerRewards,Earn Badges and Trophies!
RacePreviousBestTime,Best Time:
RaceAgainQuestion,Race Again?
RaceAgainDescription,Race now and try to improve your time!
TrophiesEarned,Trophies Earned:
FreeEntryIn,Free Entry In:
RaceSubmissionFail,Can't Submit Race Results
LeaderboardRank,Rank
LeaderboardPlayerName,Player Name
LeaderboardBadges,Badges
LeaderboardBestTime,Best Time
RaceEventEndsIn,Event Ends In:
LoadingPlayer,Loading Player
Rank1st,1st
Rank2nd,2nd
Rank3rd,3rd
RewardsTopPercent,Top {0}%
RaceEventEnded,The Race Event has ended!
RaceFinishedPlaceAndTime,You finished {0} with a best time of {1}
Heartstopper Ability,Heartstopper
Sacrificial Totem Ability,Sacrificial Totem
MOAB Hex Ability,MOAB Hex
RaceClock,Race Clock
LoginRequiredTitle,Login Required
LoginRequiredBody,You need to be logged in to access this feature
EventRewardsTitle,Event Rewards
TT_FollowMouse,Follow Mouse
SteamLoadingMessage,Unpacking Assets
SentaiCaptainChurchillSkinName,Sentai Churchill Skin
SentaiCaptainChurchillSkinDescription,May the power of super mega turbo lightspeed magna quantum galactic laserbombs protect you!
KartsNDarts,KartsNDarts
Upgrade Path 1,Upgrade Path 1
Upgrade Path 2,Upgrade Path 2
Upgrade Path 3,Upgrade Path 3
ChangeTargeting,Change Targeting
ReverseChangeTargeting,Reverse Change Targeting
PauseDeselect,Pause/Deselect
PlayFastForward,Play/Fast Forward
SendNextRound,Send Next Round (Races)
Activated Ability 1,Activated Ability 1
Activated Ability 2,Activated Ability 2
Activated Ability 3,Activated Ability 3
Activated Ability 4,Activated Ability 4
Activated Ability 5,Activated Ability 5
Activated Ability 6,Activated Ability 6
Activated Ability 7,Activated Ability 7
Activated Ability 8,Activated Ability 8
Activated Ability 9,Activated Ability 9
Activated Ability 10,Activated Ability 10
Activated Ability 11,Activated Ability 11
Activated Ability 12,Activated Ability 12
SendRedBloon,Send Red Bloon
SendBlueBloon,Send Blue Bloon
SendGreenBloon,Send Green Bloon
SendYellowBloon,Send Yellow Bloon
SendPinkBloon,Send Pink Bloon
SendBlackBloon,Send Black Bloon
SendPurpleBloon,Send Purple Bloon
SendWhiteBloon,Send White Bloon
SendLeadBloon,Send Lead Bloon
SendZebraBloon,Send Zebra Bloon
SendRainbowBloon,Send Rainbow Bloon
SendCeramicBloon,Send Ceramic Bloon
SendTestBloon,Send Test Bloon
SendMoabBloon,Send MOAB Bloon
SendBfbBloon,Send BFB Bloon
SendZomgBloon,Send ZOMG Bloon
SendDdtBloon,Send DDT Bloon
SendBadBloon,Send BAD Bloon
RestoreDefaults,Restore Defaults
SaveHotkeyChanges,Save Hotkey Changes?
Hotkeys,Hotkeys
Monkeys,Monkeys
Gameplay,Gameplay
Revert,Revert
Save,Save
HotkeyModeDescription,Hotkeys can only be used in Click and Drop mode
DemoSplashText,This version of Bloons TD 6 has been created specifically for demonstration purposes
EditorClearSaveProgressWarning,"Your challenge has gameplay changing modifications, this will clear your current in-game save progress"
EditorInfiniteMaxTowers,Unlimited
EditorDefaultValue,Default
EditorLoadingChallenge,Loading...
EditorGeneratingCode,Generating...
EditorEnterCode,Enter Code
EditorShareError,There was a problem sharing this challenge
EditorSubmitError,There was a problem submitting this challenge
EditorLoadError,There was a problem loading this challenge
EditorLevelLockMsg,The Challenge Editor unlocks at Level {0}
EditorCreateChallenge,Create Challenge
EditorPlayChallenge,Play Challenge
EditorEditChallenge,Edit Challenge
EditorShare,Share
EditorShareChallenge,Share Challenge:
EditorSubmit,Submit
EditorChallengeCode,Challenge Code:
EditorEnterChallengeCode,Enter Challenge Code:
EditorSubmissionForm,Submission Form
EditorSubmissionDescription,Submit your challenge to Ninja Kiwi for consideration for future Daily or Advanced Challenges
EditorFridayStinger,Friday Stinger
EditorRemainAnonymous,Remain Anonymous
EditorChallengeEditor,Challenge Editor
EditorUndo,Undo
EditorReset,Reset
EditorRandom,Random
EditorDifficulty,Difficulty:
EditorGameMode,Game Mode:
EditorStartingCash,Starting Cash:
EditorStartingLives,Starting Lives:
EditorMaxLives,Max Lives:
EditorStartRound,Start Round:
EditorEndRound,End Round:
EditorMonkeysExcluded,Monkeys Excluded
EditorMonkeysIncluded,Monkeys Included
EditorMaxMonkeys,Max Monkeys:
EditorAdd,Add
EditorBloonSpeed,Bloon Speed
EditorMoabSpeed,Moab Speed
EditorCeramicHealth,Ceramic Health
EditorMoabHealth,Moab Health
EditorPowers,Powers:
EditorSelling,Selling:
EditorMonkeyKnowledge,Monkey Knowledge:
EditorContinues,Continues:
EditorLockedSubmitButtonDescription,You have already submitted this challenge
EditorLockedShareButtonDescription,To share your challenge you must prove it is possible by reaching the victory screen in test mode!
ConflictScreenChoose,Choose a saved game
ConflictThisDevice,This device
ConflictCloud,On the cloud
ConflictUseButton,Use
ConflictNoData,No data
ConflictTimeSeconds,Saved {0} seconds ago
ConflictTimeMinutes,Saved {0} minutes ago
ConflictTimeHours,Saved {0} hours ago
ConflictTimeDays,Saved {0} days ago
FasterMoabs,Moab Speed Increased
SlowerMoabs,Moab Speed Decreased
BikerBonesSkinName,Biker Bones Skin
BikerBonesSkinDescription,The Sun God hath no fury like Biker Bones unchained!
PatsPond,Pat's Pond
InappropriateChallengeName,Please use a less inappropriate challenge name then try again
DCVictoryBody,Congratulations! You have completed {0}!
EditorCreateVictoryBody,Congratulations! You can now share your challenge with others!
EditorOlderVersion,This challenge was created in version {0} and may not be possible to complete anymore
EditorNewerVersion,"This challenge was created in a newer version of the game, please update to the latest version to play this challenge"
DefeatScreenRetryLastRound,Retry Last Round
CoopDoubleCash,(single player only)
EditorThanksForSubmission,Thanks for your submission and making Bloons TD6 even better! We hope to see your challenge in our rotation in the future if it gets picked!
SpringSpring,Spring Spring
ObynOceanGuardianSkinName,Ocean Guardian Skin
ObynOceanGuardianSkinDescription,"We came from the Oceans, and we shall return to the Oceans."
CollectionEventHeader,Collection Event
CoopTriggerText,"All Co-op games share cash and hero xp evenly. For this game, you are playing: {0} - {1}"
Achievement 64 Name,Big Bloons
Achievement 64 Description,Pat likes hugging Big Bloons even more
OptionsExtras,Extras
DoubleCashHelper,You can find Double Cash Mode here
BigBloonsMode,Big Bloons
CollectionMonkeyText,Earn Collection Rewards by winning any map!
CoopQuickGame,Quick Game
CoopMediumGame,Medium Game
CoopLongGame,Long Game
CoopContinuePrompt,Game Continues in ...
CoopRestartPrompt,Game Restarts in ...
CoopFreeplayPrompt,Freeplay starts in ...
CollectionRewardsDelivered,Your Collection Event rewards have been unboxed and are in your Insta Monkey inventory!
CoopSyncMessage,Syncing with other players ...
CoopPlayerLeftMessage,has left the game
CollectionEventEnded,The Collection Event has ended
CoopPublicGameStart,Game starting soon ...
CalloutMasterBuild,Master Builder
CalloutLessIsMore,Less is More
CalloutPopMaster,Pop Master
CalloutPopPacifist,Pop Pacifist
CalloutBossSkillz,Boss Skillz
CalloutWhatMOABs,What MOABs?
CalloutMonkeyFinancier,Monkey Financier
CalloutNoBananas4U,No Bananas 4 U
CalloutActivator,Activator
CalloutPoweredUp,Powered Up
CalloutInstaWinner,Insta Winner
CalloutMasterBuildDesc,{0} Towers Placed
CalloutLessIsMoreDesc,{0} Towers Placed
CalloutPopMasterDesc,{0} Bloons Popped
CalloutPopPacifistDesc,{0} Bloons Popped
CalloutBossSkillzDesc,{0} MOABs Popped
CalloutWhatMOABsDesc,{0} MOABs Popped
CalloutMonkeyFinancierDesc,{0} Cash Generated
CalloutNoBananas4UDesc,{0} Cash Generated
CalloutActivatorDesc,{0} Abilities Used
CalloutPoweredUpDesc,{0} Powers Used
CalloutInstaWinnerDesc,{0} Insta-Monkeys Used
CoopLobbyNotFound,Game not found
CoopLobbyIsFull,Game is full
CoopLobbyNotCompatible,"Game versions are not compatible, try updating the game."
CheckInternet,Cannot connect. Please check internet connection.
SacrificialTotem,Sacrificial Totem
SandboxSetRound,Set Round:
SandboxSpacing,Spacing:
SandboxCount,Count:
CoopDisconnected,Disconnected
CoopDisconnectedMessage,Unfortunately your game has lost connection. Please return to the main menu.
CoopCreatingLobby,Creating game...
CoopHostDisconnected,Player that created the game has disconnected
CoopNoPublicOption,These game settings can only be played as a Private Match
CoopBuildZoneMessage,Build your monkey towers in the green area
Cargo,Cargo
BenJamminSkinName,Benjammin DJ Skin
BenJamminSkinDescription,This party is gonna POP!
EditorAllCamo,All Camo
EditorAllRegrow,All Regrow
AllCamoDescription,All non-MOAB Bloons are camo
AllRegrowDescription,All non-MOAB Bloons are regrow
CoopGiveCashText,Give
CoopWaitingMessage,Waiting for other players ...
CoopReconnectMessage,Reconnecting to your game ...
Achievement 65 Name,Alchermistman and Bloonacleboy
Achievement 65 Description,"You have it set to M for mini, when it should be W for wumbo"
SmudgeCattSkinName,Smudge Catt Skin
SmudgeCattSkinDescription,"Smudge Catt's hypnotic gaze beckons you to pierce all of those clawful bloons. She's hungry for vengeance, and more Catt food, too."
Workshop,Workshop
SmallBloonsMode,Small Bloons
Achievement 66 Name,2TC
Achievement 66 Description,Complete a game in CHIMPS Difficulty with only 2 monkey towers
Achievement 67 Name,Snap of your fingers
Achievement 67 Description,Finish a game with exactly half your starting lives and half your starting cash
Achievement 68 Name,Bill Greates
Achievement 68 Description,"Send $500,000 to an ally in co-op in one go"
Achievement 69 Name,Bloontona 500
Achievement 69 Description,Gain entry to 500 races
Achievement 70 Name,Rookie of the year
Achievement 70 Description,Complete a race in under 10 minutes
Achievement 71 Name,Rising star
Achievement 71 Description,Complete a race in under 5 minutes
Achievement 72 Name,Top of your game
Achievement 72 Description,Complete any race in under 3 minutes
Achievement 73 Name,The greatest challenge
Achievement 73 Description,Create or Play 200 challenges
Achievement 74 Name,Lookin fab
Achievement 74 Description,Win 100 games using a skin of any Hero
Achievement 75 Name,Therpopylae
Achievement 75 Description,Pop {0} Bloons on Peninsula
Achievement 76 Name,Bloon Master Populous
Achievement 76 Description,Deal 1 billion damage with the Bloon Master Alchemist
Achievement 77 Name,I see you
Achievement 77 Description,Reveal {0} Bloons using Shimmer
Achievement 78 Name,Tetrimino
Achievement 78 Description,Place 50 monkey towers on a map at once
Achievement 79 Name,Pennies from Heaven
Achievement 79 Description,Use Syphon Funding to gain {0}
Achievement 80 Name,All for one and one for one
Achievement 80 Description,Win a game with only 1 monkey tower on screen at any one time in any Hard Difficulty game
Achievement 81 Name,Master of life
Achievement 81 Description,Have 1000 lives at once in a single game
Achievement 82 Name,Rainbow is Magic
Achievement 82 Description,Pop {0} Rainbow Bloons with Magic Monkeys
Emote.Hi,Hi!
Emote.Welldone,Well done
Emote.Ready,Ready!
Emote.Slow,Slow!
Emote.Thanks,Thanks
Emote.AFK,AFK
Emote.Sorry,Sorry!
Emote.Goodjob,Good job
Emote.Gg,GG
Emote.Freeplay,Freeplay
Emote.Eco,Eco
CoopGameUnavailable,This game is no longer available
CalloutHeadDetective,Head Detective
CalloutHeadDetectiveDesc,{0} Camo Bloons Popped
CalloutMetalMuncher,Metal Muncher
CalloutMetalMuncherDesc,{0} Lead Bloons Popped
CalloutFumigator,Fumigator
CalloutFumigatorDesc,{0} Regrow Bloons Popped
CalloutFiredUp,Fired Up
CalloutFiredUpDesc,{0} Ceramic Bloons Popped
CalloutBfbBrawler,BFB Brawler
CalloutBfbBrawlerDesc,{0} BFBs Popped
CalloutZomgZapper,ZOMG Zapper
CalloutZomgZapperDesc,{0} ZOMGs Popped
CalloutDdtDestroyer,DDT Destroyer
CalloutDdtDestroyerDesc,{0} DDTs Popped
CalloutMostGenerous,Most Generous
CalloutMostGenerousDesc,{0} Cash gifted
CoopDailyChallenge,Co-op Daily Challenge
Spillway,Spillway
Sentry,Sentry
SentryBoom,Boom Sentry
SentryCrushing,Crushing Sentry
SentryCold,Cold Sentry
SentryEnergy,Energy Sentry
SentryParagon,Champion Sentry
EditorNumberOfPlayers,Number of Players
EditorCoopAreaDivision,Co-op Area Division
InvalidTarget,Invalid Target
Adora,Adora
Adora Short Description,High Priestess
Adora Description,Adora's devotion compels her to strike Bloons down with furious vengeance.
Adora Level 1 Description,Divine Bolt seeks out and destroys.
Adora Level 2 Description,Increased attack range.
Adora Level 3 Description,The Long Arm of Light: Greatly increases attack range and power for a short time & damages all Bloon Types.
Adora Level 4 Description,Shoots double Divine Bolts.
Adora Level 5 Description,Divine bolts pierce through more Bloons
Adora Level 6 Description,Shoots 3 Divine Bolts at a time.
Adora Level 7 Description,Blood Sacrifice: Sacrifice a targeted Tower to grant Adora large amounts of XP and boost her attack range and rate of fire for a short time.
Adora Level 8 Description,Shoots 4 Divine Bolts at a time.
Adora Level 9 Description,Increased attack range.
Adora Level 10 Description,Ball of Light: Brings forth a powerful ball of energy to strike down the Bloons.
Adora Level 11 Description,Adora increases attack speed.
Adora Level 12 Description,Shoots 5 Divine Bolts at a time.
Adora Level 13 Description,Divine Bolts pierce through even more Bloons.
Adora Level 14 Description,Shoots 6 Divine Bolts at a time.
Adora Level 15 Description,"Divine Bolts burn through an extra Bloon layer, plus Ball of Light deals more damage."
Adora Level 16 Description,Long Arm of Light becomes even more deadly.
Adora Level 17 Description,Adora increases attack speed even more.
Adora Level 18 Description,Shoots 8 Divine Bolts at a time.
Adora Level 19 Description,Increased attack range.
Adora Level 20 Description,"Ball of Light is greatly improved, plus increased rate of fire, range, and duration buffs from Sacrifices."
Carved,Carved
BloodyPuddles,Bloody Puddles
TechBotRequiresAbility,Requires a Monkey Tower with Activated Abilities
AdorasTemple,Adora's Temple
WinterPark,Winter Park
FustyTheSnowmanSkinName,Fusty the Snowman Skin
FustyTheSnowmanSkinDescription,Was a poppy happy soul
WorkshopReverseMotor,Activate Reverse Motor
WorkshopTrackExtensions,Activate Track Extensions
Achievement 83 Name,Strangely Adorable
Achievement 83 Description,When the planets align ever so nicely
